"ZVarPDF_TA","TPDFMean","PVVarPDF_TA","PVPDF_TA","rhoPDF_TA","ZPDF_TA","Points:0","Points:1","Points:2"
2.52751e-03,1.49795e+03,2.08830e+00,5.48414e+00,2.31905e-01,1.88180e-01,4.65785e-01,0.00000e+00,0.00000e+00
2.85650e-03,1.48558e+03,2.36165e+00,5.41008e+00,2.33140e-01,1.85626e-01,4.66953e-01,1.66409e-03,0.00000e+00
8.00586e-03,8.87336e+02,4.88681e+00,3.79984e+00,3.60081e-01,8.20999e-01,1.86738e-01,0.00000e+00,0.00000e+00
7.04842e-03,8.68958e+02,4.31174e+00,3.66356e+00,3.70073e-01,8.27373e-01,1.85832e-01,0.00000e+00,0.00000e+00
9.58724e-03,9.04807e+02,5.64762e+00,3.94478e+00,3.50634e-01,8.14070e-01,1.86264e-01,9.20208e-04,0.00000e+00
1.34674e-04,3.11760e+02,5.04956e-02,9.97193e-02,1.00454e+00,9.94437e-01,5.89264e-02,0.00000e+00,0.00000e+00
1.23705e-04,3.11184e+02,4.47869e-02,9.60641e-02,1.00639e+00,9.94618e-01,5.84028e-02,0.00000e+00,0.00000e+00
1.75853e-04,3.14381e+02,6.58253e-02,1.14535e-01,9.95680e-01,9.93637e-01,5.86663e-02,6.06981e-04,0.00000e+00
9.90298e-03,1.84343e+03,2.04462e+00,9.57573e+00,1.72048e-01,4.68768e-01,2.87650e-01,0.00000e+00,0.00000e+00
1.16253e-02,1.84682e+03,2.33435e+00,9.53928e+00,1.72067e-01,4.65760e-01,2.87560e-01,1.15885e-03,0.00000e+00
7.24098e-04,3.71637e+02,3.29721e-01,4.58533e-01,8.42260e-01,9.76380e-01,9.52864e-02,0.00000e+00,0.00000e+00
6.24749e-04,3.69274e+02,2.82247e-01,4.39455e-01,8.50296e-01,9.77302e-01,9.46540e-02,0.00000e+00,0.00000e+00
8.95038e-04,3.80160e+02,4.05929e-01,5.03414e-01,8.24344e-01,9.74126e-01,9.48979e-02,7.06919e-04,0.00000e+00
1.22965e-02,1.30827e+03,6.62676e+00,6.80245e+00,2.40091e-01,6.77233e-01,2.25292e-01,0.00000e+00,0.00000e+00
1.20810e-02,1.29437e+03,6.69054e+00,6.76109e+00,2.41864e-01,6.80745e-01,2.24271e-01,0.00000e+00,0.00000e+00
1.39368e-02,1.31942e+03,7.28010e+00,6.86494e+00,2.37040e-01,6.73818e-01,2.24733e-01,9.70811e-04,0.00000e+00
4.86102e-04,9.32149e+02,4.15481e-01,2.63324e+00,3.77596e-01,9.00580e-02,7.05106e-01,0.00000e+00,0.00000e+00
5.22267e-04,9.33345e+02,4.46381e-01,2.65423e+00,3.75227e-01,9.07761e-02,7.02650e-01,0.00000e+00,0.00000e+00
5.72572e-04,9.24025e+02,4.89391e-01,2.61893e+00,3.77822e-01,8.95687e-02,7.03874e-01,2.98941e-03,0.00000e+00
1.45727e-07,2.94125e+02,3.47554e-05,4.73749e-04,1.06317e+00,9.99969e-01,2.32833e-02,0.00000e+00,0.00000e+00
2.06351e-07,2.94119e+02,4.74097e-05,4.32820e-04,1.06320e+00,9.99972e-01,2.28663e-02,0.00000e+00,0.00000e+00
3.34082e-07,2.94167e+02,8.60751e-05,6.40323e-04,1.06306e+00,9.99958e-01,2.30809e-02,4.43250e-04,0.00000e+00
9.16441e-04,1.07481e+03,7.82435e-01,3.35750e+00,3.23068e-01,1.14841e-01,6.10193e-01,0.00000e+00,0.00000e+00
9.67802e-04,1.07741e+03,8.26331e-01,3.40735e+00,3.19978e-01,1.16547e-01,6.08020e-01,0.00000e+00,0.00000e+00
1.02421e-03,1.06997e+03,8.74512e-01,3.32256e+00,3.24671e-01,1.13646e-01,6.09221e-01,2.26420e-03,0.00000e+00
1.78736e-03,1.29714e+03,1.51486e+00,4.45178e+00,2.66874e-01,1.52376e-01,5.18597e-01,0.00000e+00,0.00000e+00
1.69890e-03,1.30443e+03,1.43899e+00,4.48787e+00,2.65827e-01,1.53619e-01,5.16699e-01,0.00000e+00,0.00000e+00
1.88981e-03,1.29927e+03,1.60160e+00,4.44247e+00,2.66865e-01,1.52059e-01,5.16639e-01,1.70879e-03,0.00000e+00
1.06527e-03,1.14115e+03,9.08548e-01,3.70665e+00,3.02101e-01,1.26796e-01,5.78279e-01,0.00000e+00,0.00000e+00
1.05605e-03,1.14530e+03,9.00784e-01,3.69632e+00,3.02621e-01,1.26442e-01,5.76202e-01,0.00000e+00,0.00000e+00
1.22936e-03,1.13700e+03,1.04862e+00,3.69584e+00,3.01990e-01,1.26427e-01,5.77405e-01,2.07042e-03,0.00000e+00
3.32540e-03,1.62407e+03,2.58206e+00,6.18457e+00,2.13204e-01,2.13477e-01,4.36894e-01,0.00000e+00,0.00000e+00
3.29801e-03,1.63327e+03,2.55069e+00,6.20839e+00,2.12580e-01,2.14337e-01,4.35240e-01,0.00000e+00,0.00000e+00
3.79656e-03,1.61970e+03,2.94968e+00,6.14667e+00,2.13226e-01,2.12169e-01,4.36099e-01,1.65421e-03,0.00000e+00
2.38493e-03,1.45278e+03,1.98026e+00,5.25988e+00,2.38211e-01,1.80358e-01,4.76339e-01,0.00000e+00,0.00000e+00
2.45622e-03,1.45976e+03,2.03963e+00,5.32319e+00,2.35981e-01,1.82536e-01,4.74567e-01,0.00000e+00,0.00000e+00
2.74366e-03,1.44817e+03,2.27993e+00,5.25586e+00,2.37463e-01,1.80225e-01,4.75618e-01,2.00692e-03,0.00000e+00
2.33293e-03,1.42666e+03,1.93993e+00,5.09351e+00,2.44301e-01,1.74613e-01,4.83481e-01,0.00000e+00,0.00000e+00
2.45360e-03,1.43092e+03,2.04340e+00,5.14373e+00,2.42077e-01,1.76333e-01,4.81687e-01,0.00000e+00,0.00000e+00
2.58560e-03,1.41952e+03,2.15736e+00,5.04953e+00,2.44800e-01,1.73079e-01,4.83530e-01,1.61363e-03,0.00000e+00
8.29882e-03,9.43796e+02,4.97024e+00,4.24538e+00,3.38136e-01,8.00622e-01,1.93156e-01,0.00000e+00,0.00000e+00
8.06717e-03,9.33239e+02,4.75658e+00,4.17003e+00,3.42308e-01,8.03516e-01,1.92231e-01,0.00000e+00,0.00000e+00
9.75193e-03,9.54907e+02,5.77652e+00,4.33030e+00,3.31331e-01,7.96521e-01,1.92312e-01,7.08633e-04,0.00000e+00
1.59712e-03,1.25894e+03,1.35726e+00,4.28542e+00,2.74091e-01,1.46647e-01,5.32047e-01,0.00000e+00,0.00000e+00
1.56511e-03,1.26551e+03,1.33022e+00,4.29499e+00,2.73965e-01,1.46976e-01,5.30109e-01,0.00000e+00,0.00000e+00
1.74636e-03,1.25575e+03,1.48466e+00,4.26502e+00,2.74293e-01,1.45948e-01,5.31485e-01,2.12830e-03,0.00000e+00
1.18392e-04,3.10439e+02,4.25098e-02,9.31839e-02,1.00816e+00,9.94762e-01,5.78807e-02,0.00000e+00,0.00000e+00
1.04676e-04,3.09683e+02,3.76528e-02,8.80314e-02,1.01123e+00,9.95033e-01,5.73602e-02,0.00000e+00,0.00000e+00
1.48282e-04,3.12340e+02,5.43820e-02,1.02698e-01,1.00235e+00,9.94258e-01,5.76083e-02,5.32308e-04,0.00000e+00
5.80646e-03,7.42170e+02,3.41092e+00,2.81826e+00,4.30663e-01,8.65814e-01,1.72564e-01,0.00000e+00,0.00000e+00
5.50456e-03,7.33282e+02,3.19407e+00,2.74015e+00,4.37191e-01,8.69133e-01,1.71701e-01,0.00000e+00,0.00000e+00
6.98073e-03,7.58886e+02,4.04755e+00,2.93614e+00,4.18908e-01,8.60333e-01,1.72155e-01,8.08873e-04,0.00000e+00
5.45339e-03,1.88705e+03,2.84853e+00,7.96645e+00,1.79625e-01,2.87749e-01,3.77394e-01,0.00000e+00,0.00000e+00
1.16331e-03,1.18166e+03,9.91389e-01,3.84245e+00,2.95579e-01,1.31451e-01,5.61836e-01,0.00000e+00,0.00000e+00
1.20976e-03,1.18283e+03,1.03117e+00,3.82401e+00,2.96483e-01,1.30819e-01,5.59808e-01,0.00000e+00,0.00000e+00
1.36126e-03,1.17547e+03,1.16045e+00,3.80327e+00,2.96394e-01,1.30109e-01,5.60951e-01,2.09937e-03,0.00000e+00
2.88047e-03,1.54677e+03,2.30424e+00,5.81269e+00,2.22150e-01,1.99926e-01,4.53710e-01,0.00000e+00,0.00000e+00
2.87224e-03,1.55448e+03,2.30441e+00,5.82428e+00,2.21851e-01,2.00299e-01,4.52006e-01,0.00000e+00,0.00000e+00
3.19198e-03,1.54279e+03,2.55735e+00,5.75948e+00,2.22882e-01,1.98081e-01,4.52936e-01,1.59721e-03,0.00000e+00
6.96344e-03,8.25299e+02,4.20518e+00,3.39516e+00,3.88442e-01,8.40074e-01,1.81343e-01,0.00000e+00,0.00000e+00
7.05515e-03,8.16086e+02,4.24660e+00,3.33922e+00,3.92626e-01,8.42843e-01,1.80453e-01,0.00000e+00,0.00000e+00
8.36045e-03,8.41022e+02,4.90360e+00,3.50687e+00,3.78716e-01,8.34430e-01,1.80894e-01,7.64345e-04,0.00000e+00
1.29779e-04,3.12751e+02,4.83842e-02,1.03172e-01,1.00265e+00,9.94246e-01,5.99783e-02,0.00000e+00,0.00000e+00
1.35061e-04,3.12228e+02,5.06057e-02,1.01968e-01,1.00327e+00,9.94312e-01,5.94516e-02,0.00000e+00,0.00000e+00
1.66758e-04,3.14874e+02,6.17510e-02,1.15931e-01,9.94881e-01,9.93556e-01,5.97328e-02,5.30821e-04,0.00000e+00
8.48337e-03,9.29920e+02,5.07828e+00,4.17353e+00,3.41904e-01,8.03952e-01,1.91308e-01,0.00000e+00,0.00000e+00
9.61601e-03,1.04185e+03,5.89750e+00,4.96970e+00,3.04225e-01,7.67897e-01,2.01608e-01,0.00000e+00,0.00000e+00
9.56454e-03,1.02961e+03,5.78549e+00,4.91891e+00,3.06341e-01,7.69855e-01,2.00657e-01,0.00000e+00,0.00000e+00
1.14234e-02,1.05809e+03,6.76868e+00,5.05391e+00,2.97926e-01,7.63189e-01,2.01162e-01,8.42807e-04,0.00000e+00
1.46863e-03,1.25640e+03,1.24881e+00,4.31598e+00,2.73469e-01,1.47690e-01,5.33992e-01,0.00000e+00,0.00000e+00
1.67850e-03,1.25021e+03,1.42717e+00,4.26625e+00,2.74421e-01,1.45987e-01,5.33786e-01,1.93184e-03,0.00000e+00
8.58314e-04,1.06771e+03,7.32842e-01,3.35995e+00,3.22986e-01,1.14924e-01,6.14557e-01,0.00000e+00,0.00000e+00
9.10641e-04,1.06996e+03,7.77340e-01,3.34666e+00,3.23566e-01,1.14471e-01,6.12372e-01,0.00000e+00,0.00000e+00
1.01582e-03,1.06125e+03,8.67343e-01,3.30807e+00,3.25174e-01,1.13150e-01,6.13370e-01,2.12955e-03,0.00000e+00
1.05729e-02,1.19692e+03,6.42789e+00,5.96676e+00,2.65943e-01,7.20767e-01,2.15216e-01,0.00000e+00,0.00000e+00
1.31678e-02,1.21943e+03,7.38210e+00,6.12712e+00,2.58622e-01,7.11460e-01,2.14974e-01,1.08035e-03,0.00000e+00
2.33238e-04,3.24692e+02,9.17205e-02,1.73915e-01,9.65461e-01,9.90539e-01,6.91789e-02,0.00000e+00,0.00000e+00
2.26527e-04,3.24016e+02,8.79125e-02,1.68548e-01,9.68045e-01,9.90815e-01,6.86246e-02,0.00000e+00,0.00000e+00
2.74009e-04,3.26756e+02,1.07851e-01,1.84158e-01,9.59311e-01,9.90002e-01,6.88964e-02,5.14587e-04,0.00000e+00
1.46864e-13,2.94000e+02,2.93287e-11,7.78598e-08,1.06348e+00,1.00000e+00,1.05397e-02,0.00000e+00,0.00000e+00
9.89849e-11,2.94000e+02,2.46884e-08,3.88559e-07,1.06348e+00,1.00000e+00,1.06221e-02,4.05496e-04,0.00000e+00
1.18353e-02,1.24398e+03,6.69628e+00,6.30006e+00,2.55190e-01,7.03815e-01,2.19210e-01,0.00000e+00,0.00000e+00
1.05958e-02,1.22454e+03,6.24256e+00,6.10052e+00,2.61912e-01,7.13561e-01,2.18207e-01,0.00000e+00,0.00000e+00
1.31628e-02,1.24973e+03,7.24161e+00,6.33249e+00,2.52668e-01,7.01190e-01,2.18448e-01,9.03838e-04,0.00000e+00
4.43113e-18,2.94000e+02,2.31873e-35,7.01171e-19,1.06348e+00,1.00000e+00,1.75250e-03,0.00000e+00,0.00000e+00
1.45254e-19,2.94000e+02,1.02403e-37,4.57365e-20,1.06348e+00,1.00000e+00,1.39990e-03,0.00000e+00,0.00000e+00
1.40699e-17,2.94000e+02,7.49481e-34,3.20940e-18,1.06348e+00,1.00000e+00,1.61005e-03,3.70635e-04,0.00000e+00
5.26906e-04,9.55660e+02,4.50296e-01,2.79791e+00,3.63071e-01,9.56912e-02,6.88065e-01,0.00000e+00,0.00000e+00
6.15618e-04,9.44922e+02,5.26132e-01,2.74234e+00,3.66804e-01,9.37904e-02,6.89338e-01,2.49455e-03,0.00000e+00
9.45899e-03,1.01769e+03,5.90057e+00,4.76850e+00,3.12097e-01,7.77578e-01,1.98765e-01,0.00000e+00,0.00000e+00
9.28401e-03,1.00517e+03,5.89814e+00,4.68139e+00,3.15740e-01,7.81948e-01,1.97823e-01,0.00000e+00,0.00000e+00
1.13927e-02,1.03802e+03,6.76684e+00,4.88771e+00,3.04249e-01,7.70896e-01,1.98255e-01,1.07542e-03,0.00000e+00
5.32645e-03,7.07937e+02,3.02854e+00,2.59363e+00,4.51903e-01,8.75993e-01,1.69126e-01,0.00000e+00,0.00000e+00
5.61945e-03,7.06596e+02,3.23829e+00,2.59032e+00,4.51005e-01,8.76317e-01,1.68272e-01,0.00000e+00,0.00000e+00
6.63204e-03,7.30330e+02,3.80108e+00,2.75507e+00,4.34523e-01,8.68594e-01,1.69032e-01,7.82430e-04,0.00000e+00
1.29318e-02,1.57908e+03,4.94192e+00,8.33044e+00,2.00243e-01,5.80037e-01,2.51842e-01,0.00000e+00,0.00000e+00
1.26686e-02,1.56822e+03,5.07452e+00,8.27005e+00,2.01845e-01,5.86165e-01,2.50742e-01,0.00000e+00,0.00000e+00
1.46352e-02,1.58645e+03,5.26941e+00,8.36854e+00,1.98611e-01,5.75540e-01,2.51316e-01,1.26380e-03,0.00000e+00
1.31390e-07,2.94069e+02,2.96815e-05,2.67963e-04,1.06331e+00,9.99982e-01,2.16227e-02,0.00000e+00,0.00000e+00
8.04137e-08,2.94060e+02,2.00851e-05,2.41667e-04,1.06332e+00,9.99984e-01,2.12107e-02,0.00000e+00,0.00000e+00
1.88682e-07,2.94090e+02,4.53720e-05,3.61995e-04,1.06324e+00,9.99976e-01,2.14192e-02,3.95443e-04,0.00000e+00
5.31578e-04,9.62166e+02,4.54309e-01,2.82076e+00,3.61091e-01,9.64725e-02,6.80871e-01,0.00000e+00,0.00000e+00
5.44413e-04,9.65498e+02,4.65256e-01,2.85336e+00,3.58690e-01,9.75879e-02,6.78487e-01,0.00000e+00,0.00000e+00
6.36779e-04,9.55382e+02,5.44222e-01,2.77939e+00,3.64020e-01,9.50576e-02,6.79692e-01,2.66824e-03,0.00000e+00
3.23853e-07,2.94102e+02,7.27270e-05,4.62695e-04,1.06318e+00,9.99969e-01,2.24505e-02,0.00000e+00,0.00000e+00
2.61779e-07,2.94083e+02,5.88692e-05,3.76331e-04,1.06323e+00,9.99975e-01,2.20360e-02,0.00000e+00,0.00000e+00
4.16617e-07,2.94134e+02,1.01346e-04,5.89566e-04,1.06309e+00,9.99961e-01,2.22270e-02,4.60371e-04,0.00000e+00
7.76636e-04,3.92500e+02,3.49464e-01,5.73502e-01,8.02158e-01,9.70630e-01,1.05003e-01,0.00000e+00,0.00000e+00
8.05810e-04,3.91923e+02,3.61934e-01,5.67874e-01,8.02017e-01,9.70907e-01,1.04341e-01,0.00000e+00,0.00000e+00
1.02331e-03,4.00008e+02,4.65292e-01,6.18432e-01,7.84987e-01,9.68426e-01,1.04422e-01,6.19387e-04,0.00000e+00
5.47001e-04,9.70612e+02,4.67446e-01,2.87012e+00,3.57292e-01,9.81610e-02,6.76110e-01,0.00000e+00,0.00000e+00
5.66896e-04,9.75112e+02,4.84426e-01,2.85878e+00,3.58483e-01,9.77738e-02,6.73741e-01,0.00000e+00,0.00000e+00
6.66280e-04,9.64180e+02,5.69399e-01,2.79564e+00,3.62930e-01,9.56138e-02,6.74997e-01,2.27407e-03,0.00000e+00
4.60263e-03,1.82278e+03,2.80996e+00,7.43288e+00,1.87891e-01,2.63337e-01,3.93927e-01,0.00000e+00,0.00000e+00
4.77142e-03,1.82963e+03,2.89381e+00,7.45857e+00,1.87589e-01,2.64579e-01,3.92401e-01,0.00000e+00,0.00000e+00
5.14295e-03,1.81862e+03,3.15722e+00,7.41569e+00,1.87836e-01,2.62816e-01,3.93224e-01,1.26946e-03,0.00000e+00
1.97616e-03,1.34835e+03,1.66913e+00,4.62970e+00,2.61082e-01,1.58521e-01,5.03567e-01,0.00000e+00,0.00000e+00
9.39283e-03,1.10537e+03,5.86630e+00,5.25801e+00,2.91245e-01,7.53948e-01,2.07370e-01,0.00000e+00,0.00000e+00
1.07591e-02,1.10253e+03,6.45568e+00,5.29058e+00,2.89370e-01,7.52175e-01,2.06402e-01,0.00000e+00,0.00000e+00
1.20230e-02,1.12708e+03,7.02915e+00,5.45877e+00,2.81592e-01,7.43644e-01,2.07163e-01,9.65542e-04,0.00000e+00
5.61845e-09,2.94025e+02,1.26533e-06,7.41505e-05,1.06343e+00,9.99995e-01,1.87642e-02,0.00000e+00,0.00000e+00
4.08173e-09,2.94020e+02,9.06629e-07,5.55727e-05,1.06344e+00,9.99996e-01,1.83608e-02,0.00000e+00,0.00000e+00
2.01153e-08,2.94033e+02,4.88080e-06,9.33311e-05,1.06342e+00,9.99994e-01,1.86322e-02,4.12825e-04,0.00000e+00
9.64946e-03,1.90275e+03,1.74909e+00,9.72507e+00,1.67659e-01,4.42370e-01,2.98684e-01,0.00000e+00,0.00000e+00
9.65030e-03,1.89673e+03,1.76291e+00,9.70818e+00,1.68265e-01,4.46446e-01,2.97443e-01,0.00000e+00,0.00000e+00
1.08193e-02,1.90085e+03,1.98167e+00,9.67685e+00,1.68109e-01,4.40781e-01,2.98043e-01,1.36413e-03,0.00000e+00
2.20016e-03,5.13039e+02,1.14327e+00,1.31790e+00,6.15029e-01,9.35020e-01,1.40733e-01,0.00000e+00,0.00000e+00
2.17466e-03,5.08299e+02,1.14001e+00,1.29263e+00,6.20778e-01,9.36302e-01,1.39964e-01,0.00000e+00,0.00000e+00
3.13329e-03,5.34223e+02,1.62873e+00,1.45841e+00,5.89723e-01,9.28317e-01,1.40301e-01,8.40643e-04,0.00000e+00
2.04649e-05,2.95939e+02,5.99888e-03,1.13420e-02,1.05637e+00,9.99305e-01,3.59361e-02,0.00000e+00,0.00000e+00
1.96523e-05,2.95789e+02,5.23920e-03,1.05632e-02,1.05686e+00,9.99345e-01,3.54812e-02,0.00000e+00,0.00000e+00
2.31269e-05,2.96170e+02,7.12705e-03,1.25993e-02,1.05552e+00,9.99232e-01,3.56382e-02,4.26104e-04,0.00000e+00
6.05629e-04,3.63038e+02,2.68339e-01,4.08732e-01,8.62627e-01,9.78764e-01,9.15204e-02,0.00000e+00,0.00000e+00
5.43664e-04,3.61702e+02,2.34969e-01,3.92467e-01,8.68606e-01,9.79528e-01,9.08993e-02,0.00000e+00,0.00000e+00
6.99533e-04,3.67003e+02,3.10377e-01,4.26156e-01,8.53880e-01,9.77899e-01,9.12144e-02,5.15250e-04,0.00000e+00
7.56872e-03,1.98091e+03,2.32157e+00,9.30623e+00,1.65942e-01,3.62967e-01,3.34977e-01,0.00000e+00,0.00000e+00
8.57700e-03,1.97438e+03,2.71427e+00,9.22162e+00,1.66611e-01,3.58544e-01,3.35323e-01,1.45524e-03,0.00000e+00
8.87580e-03,1.97191e+03,2.20172e+00,9.57177e+00,1.65099e-01,3.88254e-01,3.21664e-01,0.00000e+00,0.00000e+00
8.67339e-03,1.97196e+03,2.06466e+00,9.57280e+00,1.65578e-01,3.90398e-01,3.20355e-01,0.00000e+00,0.00000e+00
9.48233e-03,1.96918e+03,2.33848e+00,9.55578e+00,1.65451e-01,3.88938e-01,3.20348e-01,1.12331e-03,0.00000e+00
2.34433e-03,1.41796e+03,1.95805e+00,5.06945e+00,2.44910e-01,1.73748e-01,4.85279e-01,0.00000e+00,0.00000e+00
1.77584e-03,1.30675e+03,1.50403e+00,4.45423e+00,2.67165e-01,1.52468e-01,5.14806e-01,0.00000e+00,0.00000e+00
1.40264e-02,1.42423e+03,6.26558e+00,7.52174e+00,2.20084e-01,6.33383e-01,2.35674e-01,0.00000e+00,0.00000e+00
1.31235e-02,1.40991e+03,6.26760e+00,7.49666e+00,2.21583e-01,6.38914e-01,2.34622e-01,0.00000e+00,0.00000e+00
1.50138e-02,1.43598e+03,6.76432e+00,7.57348e+00,2.17853e-01,6.31690e-01,2.35013e-01,1.19777e-03,0.00000e+00
6.14359e-03,1.93250e+03,2.74005e+00,8.41257e+00,1.74062e-01,3.10159e-01,3.62829e-01,0.00000e+00,0.00000e+00
4.51988e-04,9.23795e+02,3.86338e-01,2.60159e+00,3.80552e-01,8.89751e-02,7.12520e-01,0.00000e+00,0.00000e+00
4.44312e-04,9.27819e+02,3.79780e-01,2.62850e+00,3.77958e-01,8.98956e-02,7.10041e-01,0.00000e+00,0.00000e+00
5.22262e-04,9.17901e+02,4.46410e-01,2.57574e+00,3.82232e-01,8.80912e-02,7.11003e-01,2.61402e-03,0.00000e+00
5.24649e-04,3.57514e+02,2.26030e-01,3.68431e-01,8.77462e-01,9.80718e-01,8.84335e-02,0.00000e+00,0.00000e+00
5.45893e-04,3.56587e+02,2.41276e-01,3.60224e-01,8.80575e-01,9.81175e-01,8.78216e-02,0.00000e+00,0.00000e+00
7.22533e-04,3.64628e+02,3.18270e-01,4.09494e-01,8.59570e-01,9.78711e-01,8.81275e-02,6.62344e-04,0.00000e+00
9.31448e-03,1.96932e+03,2.20638e+00,9.56830e+00,1.65774e-01,3.92274e-01,3.19049e-01,0.00000e+00,0.00000e+00
7.84583e-18,2.94000e+02,1.79610e-20,7.32605e-12,1.06348e+00,1.00000e+00,5.70166e-03,0.00000e+00,0.00000e+00
7.75287e-18,2.94000e+02,1.60621e-20,2.33675e-12,1.06348e+00,1.00000e+00,5.33724e-03,0.00000e+00,0.00000e+00
9.37839e-18,2.94000e+02,2.51935e-19,1.66437e-11,1.06348e+00,1.00000e+00,5.40770e-03,3.28189e-04,0.00000e+00
1.19700e-02,1.62065e+03,4.36728e+00,8.60562e+00,1.94739e-01,5.64276e-01,2.57395e-01,0.00000e+00,0.00000e+00
1.26983e-02,1.61740e+03,4.57049e+00,8.58924e+00,1.94799e-01,5.64575e-01,2.56278e-01,0.00000e+00,0.00000e+00
1.31668e-02,1.63086e+03,4.57591e+00,8.65253e+00,1.93119e-01,5.59277e-01,2.57489e-01,8.10421e-04,0.00000e+00
6.82403e-04,1.01471e+03,5.82969e-01,3.10422e+00,3.39913e-01,1.06171e-01,6.45852e-01,0.00000e+00,0.00000e+00
6.92454e-04,1.01805e+03,5.91625e-01,3.09795e+00,3.40262e-01,1.05957e-01,6.43573e-01,0.00000e+00,0.00000e+00
7.85629e-04,1.00844e+03,6.71226e-01,3.04760e+00,3.43057e-01,1.04234e-01,6.44685e-01,2.31875e-03,0.00000e+00
1.31641e-02,1.50641e+03,5.73591e+00,8.05269e+00,2.07758e-01,6.05722e-01,2.44207e-01,0.00000e+00,0.00000e+00
1.45646e-02,1.52058e+03,6.05715e+00,8.10677e+00,2.05579e-01,6.00878e-01,2.44018e-01,1.12052e-03,0.00000e+00
5.11311e-04,9.58799e+02,4.36975e-01,2.80031e+00,3.63013e-01,9.57732e-02,6.85660e-01,0.00000e+00,0.00000e+00
5.12139e-04,9.60475e+02,4.37689e-01,2.81224e+00,3.61642e-01,9.61810e-02,6.83262e-01,0.00000e+00,0.00000e+00
5.92035e-04,9.51105e+02,5.05980e-01,2.76575e+00,3.64701e-01,9.45908e-02,6.84433e-01,2.37333e-03,0.00000e+00
2.04297e-03,1.36715e+03,1.72251e+00,4.75420e+00,2.55233e-01,1.62803e-01,4.98023e-01,0.00000e+00,0.00000e+00
2.22256e-03,1.35740e+03,1.87468e+00,4.71517e+00,2.56047e-01,1.61464e-01,4.99441e-01,1.82047e-03,0.00000e+00
6.68036e-03,1.97203e+03,2.36099e+00,8.99600e+00,1.67988e-01,3.42001e-01,3.45918e-01,0.00000e+00,0.00000e+00
7.07452e-03,1.97234e+03,2.48726e+00,9.07415e+00,1.67088e-01,3.46346e-01,3.44536e-01,0.00000e+00,0.00000e+00
7.63319e-03,1.96492e+03,2.76703e+00,8.97203e+00,1.68018e-01,3.40938e-01,3.45369e-01,1.38488e-03,0.00000e+00
1.10469e-03,4.20408e+02,5.19403e-01,7.38877e-01,7.50212e-01,9.62626e-01,1.15166e-01,0.00000e+00,0.00000e+00
1.12562e-03,4.19898e+02,5.25756e-01,7.31737e-01,7.50558e-01,9.62944e-01,1.14474e-01,0.00000e+00,0.00000e+00
1.58565e-03,4.35824e+02,7.60098e-01,8.37759e-01,7.20960e-01,9.57854e-01,1.14901e-01,7.95708e-04,0.00000e+00
3.46828e-04,3.47842e+02,1.39755e-01,2.93226e-01,9.08771e-01,9.84442e-01,8.41886e-02,0.00000e+00,0.00000e+00
3.58060e-04,3.47279e+02,1.45550e-01,2.90153e-01,9.09764e-01,9.84606e-01,8.35894e-02,0.00000e+00,0.00000e+00
5.47243e-04,3.53734e+02,2.34972e-01,3.38389e-01,8.88404e-01,9.82234e-01,8.38867e-02,5.85233e-04,0.00000e+00
2.51589e-03,5.23731e+02,1.30516e+00,1.38699e+00,6.02602e-01,9.31685e-01,1.42276e-01,0.00000e+00,0.00000e+00
2.13313e-03,5.14337e+02,1.11114e+00,1.32516e+00,6.15146e-01,9.34678e-01,1.41503e-01,0.00000e+00,0.00000e+00
2.94809e-03,5.33733e+02,1.53724e+00,1.45283e+00,5.91266e-01,9.28590e-01,1.41561e-01,6.96355e-04,0.00000e+00
3.79810e-03,5.89031e+02,2.06802e+00,1.83769e+00,5.33059e-01,9.10571e-01,1.53344e-01,0.00000e+00,0.00000e+00
3.30088e-03,5.78745e+02,1.76879e+00,1.76602e+00,5.44623e-01,9.13692e-01,1.52538e-01,0.00000e+00,0.00000e+00
4.60440e-03,6.09166e+02,2.47317e+00,1.95350e+00,5.17596e-01,9.05032e-01,1.52927e-01,8.32917e-04,0.00000e+00
3.00114e-06,2.94537e+02,8.35281e-04,2.19440e-03,1.06208e+00,9.99861e-01,2.88195e-02,0.00000e+00,0.00000e+00
2.17876e-06,2.94486e+02,6.06421e-04,1.94256e-03,1.06224e+00,9.99876e-01,2.83860e-02,0.00000e+00,0.00000e+00
5.66707e-06,2.94674e+02,1.55247e-03,3.29795e-03,1.06137e+00,9.99792e-01,2.86028e-02,4.59260e-04,0.00000e+00
7.32163e-03,1.98034e+03,1.88938e+00,9.54273e+00,1.64218e-01,3.79459e-01,3.28271e-01,0.00000e+00,0.00000e+00
7.49780e-03,1.97937e+03,1.89904e+00,9.57551e+00,1.64004e-01,3.82016e-01,3.26942e-01,0.00000e+00,0.00000e+00
8.71446e-03,1.97488e+03,2.32890e+00,9.49271e+00,1.64636e-01,3.77215e-01,3.27474e-01,1.38541e-03,0.00000e+00
9.99474e-07,2.94388e+02,2.52024e-04,1.77317e-03,1.06233e+00,9.99886e-01,2.75227e-02,0.00000e+00,0.00000e+00
5.82281e-07,2.94326e+02,1.36644e-04,1.49652e-03,1.06251e+00,9.99903e-01,2.70931e-02,0.00000e+00,0.00000e+00
1.17124e-06,2.94418e+02,3.10261e-04,1.76805e-03,1.06233e+00,9.99886e-01,2.72163e-02,3.33596e-04,0.00000e+00
